source,target,weight
uae,stayhome,1
uaw,wildcat,1
ufo2020,aliensarereal,1
uganda,covid19,1
uganda,featured,1
ugandanews,featured,1
ugandanews,uganda,1
uk,covid_19,1
uk,friday,1
uk,ireland,1
uk1,eu27,1
uklockdown,a10,1
uklockdown,m1,1
ukmfg,ukmanufacturing,1
ukmfgs,covid100,1
ultimateloveng,covid_19,1
ultraviolet,1u,1
ultraviolet,covid_19,1
ultraviolet,disinfectants,1
ultraviolet,notmeus,1
ultraviolet,resist,1
ultraviolet,stayhome,1
umatemuslima,ramadan2020,1
un,iran,1
underonegod,voteredtosaveamerica,1
unemployment,immigration,1
unemployment,rightsofimmigrants,1
unibenvsunilag,ramadan,1
uninugappeal,covid19,1
unitedagainstcovid19,covid_19,1
unitedagainstcovid19,medtwitter,1
unitelr,covid19,1
uofstirling,nurses,1
uoft,covid19,1
update,covid19nfld,1
update,covid19sl,1
update,covid_19,2
update,srilanka,1
uppscje2013,covid_19,1
ups,informedsecurity,1
ups,phishing,1
uptodate,data,1
us,coronavirus,2
us,covid,1
us,vaccine,1
usa,ai,1
usa,coronavirus,2
usa,covid,1
usa,covid_19,3
usa,economy,1
usa,extractionnetflix,1
usa,fintech,1
usa,francais,1
usa,health,1
usa,israel,1
usa,level4lockdown,1
usa,rawr,1
usa,tech,1
usace,covid19,1
usc,nfldraft,1
useless,wto,1
usnscomfort,usnavy,1
uspresident,coronavirus,1
uspresident,covid_19,1
uspresident,donaldtrump,1
utah,northdakota,1
utah,tennessee,1
uttarpradesh,agra,1
uttarpradesh,coronavirus,1
uttarpradesh,coronavirusoutbreak,1
uyajola99sundays,covid_19,1
uyajola99sundays,level4lockdown,1
v4,visegrad,1
vaccine,covidngr,1
vaccines,covid19,1
valentinablackhorse,covid19,1
varanasi,indiafightscorona,1
varanasi,lockdown,1
vaughan,woodbridge,1
vector,coronavirus,1
vector,covid19,1
venezuela,caracas,1
venezuela,covid_19,2
venezuela,nowater,2
venezuela,sinagua,2
venezuela,zulia,1
ventilators,covid_19,2
ventilators,survivors,1
vermont,hawaii,1
vermont,montana,1
vermont,northdakota,1
vermont,oregon,1
vermont,tennessee,1
vermont,utah,1
vermont,virginia,1
veterinary,uk,1
veterinary,veterinaryassistant,1
veterinary,veterinarysurgeon,1
veterinary,vetmedecine,1
veterinarysurgeon,uk,1
vetmedecine,uk,1
vetmedecine,veterinarysurgeon,1
vetnews,uk,1
vetnews,veterinary,1
vetnews,veterinarysurgeon,1
vetnews,vetmedecine,1
videoseries,theweekin7,1
villageidiot,covid_19,1
villageidiot,murdererinchief,1
virginia,northdakota,1
virginia,oregon,1
virginia,tennessee,1
virginia,utah,1
virtual,alzheimers,1
virtual,dementia,1
virtual,openhouse,1
virtualconference,coronavirus,2
virtualconference,covid_19,2
virtualconference,freeiran2020,2
virtualconference,iran,1
virtualconference,iranprotests,2
virtualconference,iranregimechange,2
virtualconsultation,covid19,1
virtualparty,swingers,1
virtualswingparty,swingers,1
virtualswingparty,virtualparty,1
virudhunagar,herdimmunity,1
vodafone,imperialcollege,1
volunteer,covid19,1
voteblue2020,disinfectant,1
voteblue2020,lockdownextension,1
votebymail,votesafe,1
waimanalo,lanai,1
waiting,bored,1
waiting,boredinthehouse,1
wakeupamerica,coronavirus,1
wakeupamerica,darktolight,1
wakeupamerica,fakenews,1
wakeupamerica,qanon,1
wakeupamerica,qarmy,1
wakeupamerica,stayhomesavelives,1
wakeupamerica,wwg1wga,1
wales,covid_19,1
wales,friday,1
wales,trump,1
wales,uk,1
walkforlife,pathwaystolife,1
walkforlife,personallockdown,1
walkingdumb,flukluxklan,3
walkingdumb,nazafr,3
wankhede,cricket,1
ward_64,versova_vidhansabha,1
waroncivid_19,stayhomesa,1
warroom,covid,1
warroom,stevebannon,1
washyourhands,covid_19,1
washyourhands,funny,1
washyourhands,keepyourdistance,1
washyourhands,staypositive_staysafe,1
washyourhands,staysafe,1
washyourhands,stoppanicbuying,1
watch,airforce,1
watch,covid19,1
water_utilities,water,1
wayv,covid_19,1
wayv,gas,1
wayv,shehnaazgill,1
wayv,sundayvibes,1
wayv,superm,1
wayv,weed,1
wb,cm,1
wb,covid_19,1
wb,debt,1
wb,imf,1
wcid,virtually,1
wealthy,coronavirus,1
wealthy,covid_19,1
wealthy,elites,1
wealthy,france,1
wearewarriors,covid_19,1
webinar,education,1
webinar,lockdownextension,1
webinars,businesses,1
webinars,covid_19,1
wedemandstipendincrement,covid_19,4
wedemandstipendincrement_rajashthan,cm_अशोक_गहलोत_intern_doctors_की_बात_सुने_,1
wedemandstipendincrement_rajashthan,covid_19,3
wedemandstipendincrement_rajashthan,wedemandstipendincrement,3
weed,gas,1
wellness,laughter,1
welovebabuowin,respectbabuowino,1
westafrica,coronavirus,1
westbengal,cm,1
westbengal,government,1
westbengal,india,1
wesupportrajini,kidsartcontest,1
wesupportrajini,kuttiesdarbar,1
wewantcalzonaback,calzona2020,1
wewantcalzonaback,calzonaspinoff,1
wewillprevail,covid_19,1
wfh,covid_19,1
wfh,employeeretention,1
wfp,cdnpoli,1
wfp,mbpoli,1
wfp,wpgpoli,1
wftr20,banking,1
wftr20,fintech,1
whataftermay3,beatlockdownblues,1
whataftermay3,covid_19,1
whatsupwiththat,coronavirus,1
whatsupwiththat,covid_19,1
whatsupwiththat,kag2020,1
whatsupwiththat,maga2020,1
whatsupwiththat,qanon,1
whatsupwiththat,saturdaynight,1
whatsupwiththat,wwg1wga,1
wheat,romania,1
whitehouse,goptraitors,1
whitehousebriefing,cnn,1
whitehousebriefing,covid_19,1
whiteicenetwork,covidー19,1
whiteicenetwork,lockdownhustle,1
who,beatlockdownblues,1
who,billgates,2
who,billgatesvirus,1
who,birx,1
who,coronavirus,2
who,covid_19,3
who,covidsafe,1
who,fauci,1
who,globalhealthfund,1
who,newsmedia,1
who,pepfar,1
who,trump,1
who,whataftermay3,1
who_dont_let_nesyria_die,covid_19,1
who_dont_let_nesyria_die,ne_syria,1
wholiedpeopledied,chinaliedandpeopledied,1
wikileaks,lockdownireland,1
wildlife,covid19,1
wileevirus,covid_19,3
wileevirus,flukluxklan,3
wileevirus,nazafr,3
wileevirus,trumpandemic,3
wileevirus,trumpocalypse,3
wileevirus,walkingdumb,3
winanycar,carfie,1
women,covid,1
women,covid19,1
womenintech,diversity,1
womenintech,keyworkers,1
workers,covid19,1
workers,ffrosttomos,1
workers,fundingexperts,1
workers,gofundme,1
workers,plz,1
working,remote,1
workingout,covid_19,1
workitout,covid_19,1
workitout,quarantine,1
workitout,sunday,1
world,caribbean,1
world,healthcaribbean,1
worldhealthorganization,vitaminc,1
worldhealthorganization,youtube,1
worldimmunizationweek,hrhsanmarcelino,1
worldimmunizationweek,nationalimmunizationprogram,1
worldmalariaday,covid19,1
worldveterinaryday,publichealth,1
worldwide,coronavirus,1
worldwide,coronaviruspandemic,1
worldwide,covid_19,1
worldwide,qatar,1
worldwide,qatarday,1
worthing,foodbank,1
wrestlingcommunity,covid_19,1
writers,rappers,1
wtp2020,wtpteam,1
wtp__2020,wtp2020,1
wtpyoung,wtp2020,1
wtpyoung,wtp__2020,1
wuhan,covid_19,1
wuhangate,cia,1
wuhangate,gilead,1
wuhanvirus,blijftthuis,1
wuhanvirus,coronavirus,1
wuhanvirus,covid_19,1
wwg1wga,covid_19,1
wwg1wga,darktolight,1
wwg1wga,democrats,1
wwg1wga,kag2020,1
wwg1wga,maga2020,1
wwg1wga,qanon,2
wwg1wga,qarmy,1
wwg1wga,stayhomesavelives,1
wwii,victory75,1
xijinping,iran,1
yennews,legbagbe,1
yoga,covid_19,1
yoga,happiness,1
yoga,immunity,1
yoga,india,1
yogurt,covid_19,1
yogurt,gelatina,1
yogurt,mascarpone,1
yom,arab,1
yom,covid_19,1
yom,israeli,1
yorubamedia,buhariofnigeria,1
youaefired,failingpresidency,1
yoursafetyismysafety,coronavirus,1
yoursafetyismysafety,covid_19,1
yoursafetyismysafety,qatar,1
yourworth,youareunique,1
youthinnovationseries,covid_19,1
youtube,vitaminc,1
youtuber,coahuila,1
youtuber,saltillo,1
youtuber,supportsmallstreamers,1
ysrcp,andhrapradesh,1
yyc,highriver,1
zaatari,jordan,1
zaatari,refugee,1
zariamassacre,justiceforzakzaky,1
zermatt,covid19,1
zermatt,pakistan,1
zermatt,switzerland,1
zoom,quarantine,1
zulia,covid_19,1
بقى_فدارك,maroc,1
خليك_فدارك,maroc,1
خليك_فدارك,بقى_فدارك,1
رمضان_كريم,maroc,1
رمضان_كريم,بقى_فدارك,1
رمضان_كريم,خليك_فدارك,1
कोविडयोद्धा,aai,1
ट्रम्प_आया_corona_लाया,modikimkb,1
ट्रम्प_आया_corona_लाया,नमस्ते_ट्रम्प,1
नमस्ते_ट्रम्प,modikimkb,1
पूछता_है_उपेक्षित_आयुर्वेद,ayurved,3
அன்புள்ளசூர்யா,covid_19,1
அன்புள்ளசூர்யா,lockdown,1
வள்ளல்தளபதிவிஜய்,covid_19,1
வள்ளல்தளபதிவிஜய்,extraction,1
வள்ளல்தளபதிவிஜய்,ramadan2020,1
คืนเคอร์ฟิว,covid_19,1
คืนเคอร์ฟิว,lockdown2020,1
คืนเคอร์ฟิว,ประเทศไทยต้องชนะ,1
ประเทศไทยต้องชนะ,covid_19,1
ประเทศไทยต้องชนะ,lockdown2020,1
เคอร์ฟิว,covid_19,1
เคอร์ฟิว,lockdown2020,1
เคอร์ฟิว,คืนเคอร์ฟิว,1
เคอร์ฟิว,ประเทศไทยต้องชนะ,1
เคอร์ฟิว,เงียบสงบ,1
เคอร์ฟิว,เงียบเหงา,1
เงียบสงบ,covid_19,1
เงียบสงบ,lockdown2020,1
เงียบสงบ,คืนเคอร์ฟิว,1
เงียบสงบ,ประเทศไทยต้องชนะ,1
เงียบเหงา,covid_19,1
เงียบเหงา,lockdown2020,1
เงียบเหงา,คืนเคอร์ฟิว,1
เงียบเหงา,ประเทศไทยต้องชนะ,1
เงียบเหงา,เงียบสงบ,1
